id,Date,Location,City,State,isUSA,Twitter Handle,retweetcount,Tweet
1191,2017-09-14,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1192,2017-09-15,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1193,2017-09-18,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1194,2017-09-19,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1195,2017-09-21,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1196,2017-09-23,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1197,2017-09-24,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1198,2017-09-26,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1199,2017-09-28,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1200,2017-09-29,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1201,2017-09-30,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1202,2017-10-01,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1203,2017-10-02,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1204,2017-10-03,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1205,2017-10-04,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1206,2017-10-06,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1207,2017-10-08,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1208,2017-10-12,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1209,2017-10-13,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Come and discuss #DataWarehouseAutomation on Facebook! #businessintelligence #Vanarsdel
1210,2017-10-14,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Follow us on LinkedIn! #DataWarehouse #DataWarehouseAutomation #Tableau #YellowfinBI #BI #Vanarsdel #QlikView
1211,2017-10-16,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Follow us on LinkedIn! #DataWarehouse #DataWarehouseAutomation #Tableau #YellowfinBI #BI #Vanarsdel #QlikView
1212,2017-10-18,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Follow us on LinkedIn! #DataWarehouse #DataWarehouseAutomation #Tableau #YellowfinBI #BI #Vanarsdel #QlikView
1213,2017-10-19,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Follow us on LinkedIn! #DataWarehouse #DataWarehouseAutomation #Tableau #YellowfinBI #BI #Vanarsdel #QlikView
1214,2017-10-20,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Follow us on LinkedIn! #DataWarehouse #DataWarehouseAutomation #Tableau #YellowfinBI #BI #Vanarsdel #QlikView
1215,2017-10-22,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Follow us on LinkedIn! #DataWarehouse #DataWarehouseAutomation #Tableau #YellowfinBI #BI #Vanarsdel #QlikView
1216,2017-10-23,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Follow us on LinkedIn! #DataWarehouse #DataWarehouseAutomation #Tableau #YellowfinBI #BI #Vanarsdel #QlikView
1217,2017-10-24,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Follow us on LinkedIn! #DataWarehouse #DataWarehouseAutomation #Tableau #YellowfinBI #BI #Vanarsdel #QlikView
1218,2017-10-27,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Get your data ready for #BI #dashboards fast! #datawarehouseautomation #Vanarsdel #Tableau #QlikView
1219,2017-10-28,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Get your data ready for #BI #dashboards fast! #datawarehouseautomation #Vanarsdel #Tableau #QlikView
1220,2017-10-29,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Get your data ready for #BI #dashboards fast! #datawarehouseautomation #Vanarsdel #Tableau #QlikView
1221,2017-10-30,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Get your data ready for #BI #dashboards fast! #datawarehouseautomation #Vanarsdel #Tableau #QlikView
1222,2017-10-31,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Get your data ready for #BI #dashboards fast! #datawarehouseautomation #Vanarsdel #Tableau #QlikView
1223,2017-11-01,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Get your data ready for #BI #dashboards fast! #datawarehouseautomation #Vanarsdel #Tableau #QlikView
1224,2017-11-03,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Get your data ready for #BI #dashboards fast! #datawarehouseautomation #Vanarsdel #Tableau #QlikView
1225,2017-11-04,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Get your data ready for #BI #dashboards fast! #datawarehouseautomation #Vanarsdel #Tableau #QlikView
1226,2017-11-05,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Get your data ready for #BI #dashboards fast! #datawarehouseautomation #Vanarsdel #Tableau #QlikView
1227,2017-11-07,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Get your data ready for #BI #dashboards fast! #datawarehouseautomation #Vanarsdel #Tableau #QlikView
1228,2017-11-08,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Have #StrangerThings happened to your data? #datawarehouse #businessintelligence #analytics #bi #Vanarsdel
1229,2017-11-12,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Have #StrangerThings happened to your data? #datawarehouse #businessintelligence #analytics #bi #Vanarsdel
1230,2017-11-16,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Have #StrangerThings happened to your data? #datawarehouse #businessintelligence #analytics #bi #Vanarsdel
1231,2017-11-22,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Have #StrangerThings happened to your data? #datawarehouse #businessintelligence #analytics #bi
1232,2017-11-23,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Have #StrangerThings happened to your data? #datawarehouse #businessintelligence #analytics #bi
1233,2017-11-26,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Have #StrangerThings happened to your data? #datawarehouse #businessintelligence #analytics #bi
1234,2017-11-27,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Have #StrangerThings happened to your data? #datawarehouse #businessintelligence #analytics #bi
1235,2017-11-30,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Have #StrangerThings happened to your data? #datawarehouse #businessintelligence #analytics #bi
1236,2017-12-01,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Have #StrangerThings happened to your data? #datawarehouse #businessintelligence #analytics #bi
1237,2017-12-05,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Have #StrangerThings happened to your data? #datawarehouse #businessintelligence #analytics #bi
1238,2017-12-07,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Have #StrangerThings happened to your data? #datawarehouse #businessintelligence #analytics #bi
1239,2017-12-10,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Have #StrangerThings happened to your data? #datawarehouse #businessintelligence #analytics #bi
1240,2017-12-15,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Is your business #braindead? Have the #ETL #Zombies infected your #businessintelligence? Fight back!
1241,2017-12-16,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Is your business #braindead? Have the #ETL #Zombies infected your #businessintelligence? Fight back!
1242,2017-12-17,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Is your business #braindead? Have the #ETL #Zombies infected your #businessintelligence? Fight back!
1243,2017-12-20,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Is your business #braindead? Have the #ETL #Zombies infected your #businessintelligence? Fight back!
1244,2017-12-21,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Is your business #braindead? Have the #ETL #Zombies infected your #businessintelligence? Fight back!
1245,2017-12-23,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Is your business #braindead? Have the #ETL #Zombies infected your #businessintelligence? Fight back!
1246,2017-12-24,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Is your business #braindead? Have the #ETL #Zombies infected your #businessintelligence? Fight back!
1247,2017-12-26,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Is your business #braindead? Have the #ETL #Zombies infected your #businessintelligence? Fight back!
1248,2017-12-30,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Is your business #braindead? Have the #ETL #Zombies infected your #businessintelligence? Fight back!
1249,2018-01-01,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Is your business #braindead? Have the #ETL #Zombies infected your #businessintelligence? Fight back!
1250,2018-01-02,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Is your business #braindead? Have the #ETL #Zombies infected your #businessintelligence? Fight back!
1251,2018-01-03,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Is your business #braindead? Have the #ETL #Zombies infected your #businessintelligence? Fight back!
1252,2018-01-09,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Is your business #braindead? Have the #ETL #Zombies infected your #businessintelligence? Fight back!
1253,2018-01-10,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Is your business #braindead? Have the #ETL #Zombies infected your #businessintelligence? Fight back!
1254,2018-01-12,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Is your business #braindead? Have the #ETL #Zombies infected your #businessintelligence? Fight back!
1255,2018-01-13,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Is your business #braindead? Have the #ETL #Zombies infected your #businessintelligence? Fight back!
1256,2018-01-14,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Is your business #braindead? Have the #ETL #Zombies infected your #businessintelligence? Fight back!
1257,2018-01-15,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Microsoft is using #machinelearning to help fight blindness #Azure #Vanarsdel #datawarehousing
1258,2018-01-16,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Microsoft is using #machinelearning to help fight blindness #Azure #Vanarsdel #datawarehousing
1259,2018-01-17,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Microsoft is using #machinelearning to help fight blindness #Azure #Vanarsdel #datawarehousing
1260,2018-01-18,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Microsoft is using #machinelearning to help fight blindness #Azure #Vanarsdel #datawarehousing
1261,2018-01-22,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Microsoft is using #machinelearning to help fight blindness #Azure #Vanarsdel #datawarehousing
1262,2018-01-23,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Microsoft is using #machinelearning to help fight blindness #Azure #Vanarsdel #datawarehousing
1263,2018-01-24,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Microsoft is using #machinelearning to help fight blindness #Azure #Vanarsdel #datawarehousing
1264,2018-01-25,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Microsoft is using #machinelearning to help fight blindness #Azure #Vanarsdel #datawarehousing
1265,2018-01-27,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Microsoft is using #machinelearning to help fight blindness #Azure #Vanarsdel #datawarehousing
1266,2018-01-30,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
1267,2018-01-31,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
1268,2018-02-02,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
1269,2018-02-03,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
1270,2018-02-04,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
1271,2018-02-05,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
1272,2018-02-07,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
1273,2018-02-09,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
1274,2018-02-10,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
1275,2018-02-18,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
1276,2018-02-20,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
1277,2018-02-22,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Rapid #DataWarehouse Development on #Azure. Build #Kimball #starschema DWs fast! #Vanarsdel #SQLServer #SSIS
1278,2018-02-23,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,"Read! Comparison of 3 #BI tools, then check out #YellowfinBI for greater #bang4buck #tableau #Vanarsdel #QlikSense"
1279,2018-02-24,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,"Read! Comparison of 3 #BI tools, then check out #YellowfinBI for greater #bang4buck #tableau #Vanarsdel #QlikSense"
1280,2018-04-10,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
1281,2018-04-11,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
1282,2018-04-12,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
1283,2018-04-13,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
1284,2018-04-15,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
1285,2018-04-23,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
1286,2018-04-24,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
1287,2018-04-25,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
1288,2018-04-28,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Reviews of #DataWarehouseAutomation tools - #SSIS #Vanarsdel #Tableau #QlikView #PostgreSQL #Azure #Redshift
1289,2018-04-30,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Self-Service BI software comparison. #Tableau #QlikSense #Vanarsdel
1290,2018-05-03,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Self-Service BI software comparison. #Tableau #QlikSense #Vanarsdel
1291,2018-05-04,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,Self-Service BI software comparison. #Tableau #QlikSense #Vanarsdel
1292,2018-05-06,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,"So, you built a #datawarehouse in 6mths using an ETL tool? #businessintelligence #Vanarsdel"
1293,2018-05-07,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,"So, you built a #datawarehouse in 6mths using an ETL tool? #businessintelligence #Vanarsdel"
1294,2018-05-08,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,"So, you built a #datawarehouse in 6mths using an ETL tool? #businessintelligence #Vanarsdel"
1295,2018-05-10,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,"So, you built a #datawarehouse in 6mths using an ETL tool? #businessintelligence #Vanarsdel"
1296,2018-05-11,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,"So, you built a #datawarehouse in 6mths using an ETL tool? #businessintelligence #Vanarsdel"
1297,2018-05-12,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,"So, you built a #datawarehouse in 6mths using an ETL tool? #businessintelligence #Vanarsdel"
1298,2018-05-13,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,"So, you built a #datawarehouse in 6mths using an ETL tool? #businessintelligence #Vanarsdel"
1299,2018-05-14,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,"So, you built a #datawarehouse in 6mths using an ETL tool? #businessintelligence #Vanarsdel"
1300,2018-05-17,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,"So, you built a #datawarehouse in 6mths using an ETL tool? #businessintelligence #Vanarsdel"
1301,2018-05-20,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,"So, you built a #datawarehouse in 6mths using an ETL tool? #businessintelligence #Vanarsdel"
1302,2018-10-09,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,The only #DataWarehouseAutomation tool to support #SQLServer #Azure and #ParallelDataWarehouse #PDW #Vanarsdel
1303,2018-10-09,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,The only #DataWarehouseAutomation tool to support #SQLServer #Azure and #ParallelDataWarehouse #PDW #Vanarsdel
1304,2018-10-09,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,The only #DataWarehouseAutomation tool to support #SQLServer #Azure and #ParallelDataWarehouse #PDW #Vanarsdel
1305,2018-10-09,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,The only #DataWarehouseAutomation tool to support #SQLServer #Azure and #ParallelDataWarehouse #PDW #Vanarsdel
1306,2018-06-06,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,The only #DataWarehouseAutomation tool to support #SQLServer #Azure and #ParallelDataWarehouse #PDW #Vanarsdel
1307,2018-06-07,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,The only #DataWarehouseAutomation tool to support #SQLServer #Azure and #ParallelDataWarehouse #PDW #Vanarsdel
1308,2018-06-09,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,The only #DataWarehouseAutomation tool to support #SQLServer #Azure and #ParallelDataWarehouse #PDW #Vanarsdel
1309,2018-06-11,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,The only #DataWarehouseAutomation tool to support #SQLServer #Azure and #ParallelDataWarehouse #PDW #Vanarsdel
1310,2018-06-12,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,The only #DataWarehouseAutomation tool to support #SQLServer #Azure and #ParallelDataWarehouse #PDW #Vanarsdel
1311,2018-06-13,"Sydney, Melbourne, Brisbane",,,FALSE,MobileBIAus,0,The only #DataWarehouseAutomation tool to support #SQLServer #Azure and #ParallelDataWarehouse #PDW #Vanarsdel
